brand, product, price, shipping, hyperlink
MSI,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 TI ARMOR 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$680.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1070-ti-gtx-1070-ti-armor-8g/p/N82E16814137261?Item=9SIAE8DA238017
EVGA,EVGA GeForce RTX 2080 SUPER XC ULTRA GAMING Video Card| 08G-P4-3183-KR| 8GB GDDR6| RGB LED| Metal Backplate,$759.99,$3.99 Shipping,https://www.newegg.com/evga-geforce-rtx-2080-super-08g-p4-3183-kr/p/N82E16814487465?Item=N82E16814487465
GIGABYTE,GIGABYTE GeForce GTX 960 2GB WINDFORCE 2X OC EDITION| GV-N960WF2OC-2GD,$349.99,$4.49 Shipping,https://www.newegg.com/gigabyte-geforce-gtx-960-gv-n960wf2oc-2gd/p/N82E16814125771?Item=9SIAGSC7KR7826
GIGABYTE,GIGABYTE GeForce RTX 2080 TURBO OC 8G Graphics Card| Turbo Style Fan| 8GB 256-Bit GDDR6| GV-N2080TURBO OC-8GC Video Card,$849.44,$18.99 Shipping,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080turbo-oc-8gc/p/N82E16814932085?Item=9SIAFVFAZD5248
PNY Technologies  Inc.,PNY GeForce GTX 980 4GB CG EDITION| VCGGTX9804XPB-CG,$465.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-980-vcggtx9804xpb-cg/p/N82E16814133563?Item=9SIAE8D8N41874
NVIDIA,Nvidia  GeForce 8800GT 512MB GDDR3 SDRAM PCI Express x16  Video Card,$199.00,Free Shipping,https://www.newegg.com/p/27N-001E-00068?Item=9SIAE8DB8S4003
ASUS,ASUS GeForce GTX 560 Ti (Fermi) DirectX 11 ENGTX560 TI DCII/2DI/1GD5 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$220.00,Free Shipping,https://www.newegg.com/asus-geforce-gtx-560-ti-engtx560-ti-dcii-2di-1gd5/p/N82E16814121424?Item=9SIAE8D8EC5219
ASUS,ASUS GeForce GTX 1650 SUPER Overclocked 4GB Phoenix Fan Edition HDMI DP DVI Graphics Card (PH-GTX1650S-O4G),$198.90,Free Shipping,https://www.newegg.com/asus-geforce-gtx-1650-super-ph-gtx1650s-o4g/p/N82E16814126357?Item=9SIA2W0B9W3103
ZOTAC,ZOTAC GeForce GTX 980 4GB| ZT-90204-10P,$475.00,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-980-zt-90204-10p/p/N82E16814500361?Item=9SIAE8D9AS8369
PNY Technologies  Inc.,PNY GeForce GTX 980 4GB XLR8 OC EDITION| VCGGTX9804XPB-XP-OC,$549.99,$4.69 Shipping,https://www.newegg.com/pny-geforce-gtx-980-vcggtx9804xpb-xp-oc/p/N82E16814133580?Item=9SIAGSC9XS7524
EVGA,EVGA 04G-P4-3688-KR GeForce GTX 680 Classified 4GB 256-bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$395.00,$12.00 Shipping,https://www.newegg.com/evga-geforce-gtx-680-04g-p4-3688-kr/p/N82E16814130801?Item=9SIADRA8NF5481
EVGA,EVGA 04G-P4-2673-KR GeForce GTX 670 Superclocked+ w/Backplate 4GB 256-bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$395.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-670-04g-p4-2673-kr/p/N82E16814130785?Item=9SIAE8DB9U5189
GIGABYTE,GIGABYTE GeForce GT 1030 DirectX 12 GV-N1030D4-2GL 2GB 64-Bit DDR4 Low Profile Video Card,$343.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-gt-1030-gv-n1030d4-2gl/p/N82E16814932060?Item=9SIA4RE8HS9661
GIGABYTE,GIGABYTE GeForce GTX 1080 Ti FE DirectX 12 GV-N108TD5X-B 11GB 352-Bit GDDR5X PCI Express 3.0 ATX Video Card,$1090.00,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-fe-gv-n108td5x-b/p/N82E16814125950?Item=9SIAE8DANM4423
ZOTAC,ZOTAC GeForce GT 730 DirectX 12 (feature level 11_0) ZT-71115-20L 4GB 64-Bit DDR3 PCI Express 2.0 Zone Edition Video Card,$102.00,Free Shipping,https://www.newegg.com/zotac-geforce-gt-730-zt-71115-20l/p/N82E16814500368?Item=9SIA25VA7A9942
MSI,MSI GeForce GTX 650 Ti BOOST DirectX 11.1 N650TI TF 2GD5/OC BE 2GB 192-Bit GDDR5 PCI Express 3.0 SLI Support Video Card,$299.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-650-ti-boost-n650ti-tf-2gd5-oc-be/p/N82E16814127728?Item=9SIAE8D9P47058
EVGA,EVGA GeForce GTX 1080 Ti FTW3 DT DirectX 12 11G-P4-6694-KR 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,$1100.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6694-kr/p/N82E16814487381?Item=9SIAE8D8GD5334
EVGA,EVGA SuperClocked 01G-P3-1463-KR GeForce GTX 560 (Fermi) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$269.99,$4.27 Shipping,https://www.newegg.com/evga-geforce-gtx-560-01g-p3-1463-kr/p/N82E16814130664?Item=9SIAGSC7V13951
MSI,MSI GeForce GTX 460 (Fermi) DirectX 11 N460GTX CYCLONE 1GD5/OC 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$249.00,$12.00 Shipping,https://www.newegg.com/msi-geforce-gtx-460-n460gtx-cyclone-1gd5-oc/p/N82E16814127510?Item=9SIADRA9XU6771
EVGA,EVGA SuperClocked 01G-P3-1567-KR GeForce GTX 560 Ti (Fermi) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$279.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-560-ti-01g-p3-1567-kr/p/N82E16814130651?Item=9SIAE8D9FF6387
MSI,MSI GeForce GTX 980 4GD5T OC,$499.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-980-gtx-980-4gd5t-oc/p/N82E16814127901?Item=9SIAE8DA3S8230
PNY Technologies  Inc.,PNY VCGGTX780T3XPB-OC G-SYNC Support GeForce GTX 780 Ti 3GB 384-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,$395.00,$13.50 Shipping,https://www.newegg.com/pny-geforce-gtx-780-ti-vcggtx780t3xpb-oc/p/N82E16814133526?Item=9SIADRAAS69539
PNY Technologies  Inc.,PNY GeForce GT 430 (Fermi) DirectX 11 VCGGT4301XPB 1GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,$175.00,$12.00 Shipping,https://www.newegg.com/pny-geforce-gt-430-vcggt4301xpb/p/N82E16814133356?Item=9SIADRA91W2894
EVGA,EVGA GeForce GTX 1080 Ti FTW3 ELITE GAMING BLACK| 11G-P4-6796-K2| 11GB GDDR5X| iCX Technology - 9 Thermal Sensors & RGB LED G/P/M,$1210.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6796-k2/p/N82E16814487398?Item=9SIAE8D8N93912
PNY Technologies  Inc.,PNY GeForce GTX 1080 Ti DirectX 12 VCGGTX1080T11PB-CG2 11GB 352-Bit GDDR5X PCI Express 3.0 x16 Blower Edition Video Card,$1099.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11pb-cg2/p/N82E16814133651?Item=9SIAE8D8EG8185
MSI,MSI GeForce GT 1030 G10302HPC 2GB 64-Bit Video Card,$100.93,Free Shipping,https://www.newegg.com/msi-geforce-gt-1030-g10302hpc/p/N82E16814137259?Item=9SIA6ZPBA32821
PNY Technologies  Inc.,PNY XLR8 VCGGTX4601XPB-OC GeForce GTX 460 (Fermi) OC 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$259.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-460-vcggtx4601xpb-oc/p/N82E16814133326?Item=9SIAE8DB8R0550
MSI,MSI GeForce GTX 970 DirectX 12 GTX 970 4GD5T Titanium OC 4GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX G-SYNC Support Video Card,$459.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-4gd5t-titanium-oc/p/N82E16814127899?Item=9SIAE8D8HT3754
EVGA,EVGA GeForce GTX 780 Ti DirectX 12 03G-P4-2887-KR 3GB 384-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,$450.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-780-ti-03g-p4-2887-kr/p/N82E16814487072?Item=9SIAE8D8V52289
EVGA,EVGA 012-P3-1577-KR GeForce GTX 570 (Fermi) HD DoubleShot 1280MB 320-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$279.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-570-012-p3-1577-kr/p/N82E16814130684?Item=9SIAE8DAPC5890
ASUS,ASUS GeForce GTX 560 (Fermi) DirectX 11 ENGTX560 DC/2DI/1GD5 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$220.00,$4.95 Shipping,https://www.newegg.com/asus-geforce-gtx-560-engtx560-dc-2di-1gd5/p/N82E16814121466?Item=9SIAE8D83P5675
ASUS,ASUS ROG GeForce GTX 1050 Ti STRIX-GTX1050TI-O4G-GAMING 4GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,$454.99,Free Shipping,https://www.newegg.com/asus-geforce-gtx-1050-ti-strix-gtx1050ti-o4g-gaming/p/N82E16814126171?Item=9SIA4RE91H1372
EVGA,EVGA GeForce GT 620 DirectX 12 (feature level 11_0) 01G-P3-2621-KR 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Video Card,$179.00,$12.00 Shipping,https://www.newegg.com/evga-geforce-gt-620-01g-p3-2621-kr/p/N82E16814130791?Item=9SIADRA9PT8067
EVGA,EVGA GeForce GTX 1080 DirectX 12 08G-P4-6684-KR 8GB 256-Bit GDDR5X PCI Express 3.0 SLI Support Video Card,$860.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6684-kr/p/N82E16814487393?Item=9SIAE8D8CM0486
ASUS,ASUS ROG Strix GeForce GTX 1080 8GB 11Gbps OC Edition VR Ready HDMI DP DVI Gaming Graphics Card (ROG-STRIX-GTX1080-O8G-11GPBS),$910.00,Free Shipping,https://www.newegg.com/asus-geforce-gtx-1080-strix-gtx1080-o8g-11gbps/p/N82E16814126201?Item=9SIAE8D8EG8696
PNY Technologies  Inc.,PNY GeForce GTX 650 DirectX 11 VCGGTX6501XPB 1GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$299.99,$4.49 Shipping,https://www.newegg.com/pny-geforce-gtx-650-vcggtx6501xpb/p/N82E16814133471?Item=9SIAGSC7VM9022
EVGA,EVGA 02G-P3-1569-KR GeForce GTX 560 Ti 2Win (Fermi) 2GB 512-bit GDDR5 PCI Express 2.0 x16 HDCP Ready Video Card,$399.00,Free Shipping,https://www.newegg.com/evga-2-geforce-gtx-560-ti-02g-p3-1569-kr/p/N82E16814130737?Item=9SIAE8D9B93694
EVGA,EVGA GeForce GTX 1080 Ti Black Edition GAMING| 11G-P4-6391-KR| 11GB GDDR5X| iCX Cooler & LED,$1090.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6391-kr/p/N82E16814487375?Item=9SIAE8D8DW6753
PNY Technologies  Inc.,PNY GeForce GTX 960 VCGGTX9602XPB-OC-BB 2GB GDDR5 PCI Express 3.0 Video Card,$310.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-960-vcggtx9602xpb-oc-bb/p/N82E16814133642?Item=9SIAE8DAPC4183
GIGABYTE,GIGABYTE GeForce GT 730 1GB 80mm Fan,$149.00,Free Shipping,https://www.newegg.com/gigabyte-geforce-gt-730-gv-n730d3-1gi/p/N82E16814125681?Item=9SIAE8D96N2607
ZOTAC,ZOTAC GAMING GeForce GTX 1660 Ti 6GB GDDR6 192-bit Gaming Graphics Card| Super Compact| ZT-T16610F-10L,$428.89,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1660-ti-zt-t16610f-10l/p/N82E16814500462?Item=9SIAET8BCF5164
EVGA,EVGA GeForce GTX 1080 Ti DirectX 12 11G-P4-6796-K3 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,$1399.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6796-k3/p/N82E16814487383?Item=9SIAE8D8G64797
PNY Technologies  Inc.,PNY XLR8 GeForce GTX 1080 Ti DirectX 12 VCGGTX1080T11XGPB-OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 SLI Support Video Card,$1099.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11xgpb-oc/p/N82E16814133652?Item=9SIAE8D8HT3785
ASUS,ASUS GTXTITANZ-12GD5 G-SYNC Support GeForce GTX TITAN Z 12GB 768-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$1190.00,Free Shipping,https://www.newegg.com/asus-geforce-gtx-titan-z-gtxtitanz-12gd5/p/N82E16814121874?Item=9SIAE8D88U6077
ZOTAC,ZOTAC GeForce GTX 1650 SUPER DirectX 12.1 ZT-T16510F-10L 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$189.67,$12.99 Shipping,https://www.newegg.com/zotac-geforce-gtx-1650-super-zt-t16510f-10l/p/N82E16814500485?Item=9SIAFVFB3S4514
EVGA,EVGA GeForce GTX 1080 CLASSIFIED GAMING ACX 3.0| 08G-P4-6386-KR| 8GB GDDR5X| RGB LED| 10 CM Fan| 14 Power Phases| Double BIOS| DX12 OSD Support (PXOC),$869.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-classified-gaming-acx-3-0-08g-p4-6386-kr/p/N82E16814487286?Item=9SIAE8D8E35675
MSI,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 TI DUKE 11G 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Plug-in Card Video Card,$1090.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-gtx-1080-ti-duke-11g/p/N82E16814137146?Item=9SIAE8D8GD1254
PNY Technologies  Inc.,PNY GeForce 8400 GS DirectX 10 VCG84DMS5SXPB 512MB 64-Bit DDR2 PCI Express 2.0 x16 Low Profile Ready Video Card,$89.00,$12.00 Shipping,https://www.newegg.com/pny-geforce-8400-gs-vcg84dms5sxpb/p/N82E16814133316?Item=9SIADRAAGE0107
ZOTAC,ZOTAC GeForce 9800 GT DirectX 10 ZT-98GEY3G-FSL 1GB 256-Bit GDDR3 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$175.00,$12.00 Shipping,https://www.newegg.com/zotac-geforce-9800-gt-zt-98gey3g-fsl/p/N82E16814500115?Item=9SIADRA9HT7545
GIGABYTE,GIGABYTE Ultra Durable 2 Series GeForce GT 730 DirectX 12 GV-N730D3-2GI (rev. 2.0) 2GB 64-Bit DDR3 PCI Express 2.0 ATX Video Cards,$149.00,Free Shipping,https://www.newegg.com/gigabyte-geforce-gt-730-gv-n730d3-2gi/p/N82E16814125860?Item=9SIAE8D96M8558
MSI,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 TI SEA HAWK 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$1150.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-gtx-1080-ti-sea-hawk/p/N82E16814137138?Item=9SIAE8D8KP0217
MSI,MSI GeForce GTX 970 DirectX 12 GTX 970 GAMING LE 100ME 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support ATX GAMING LE 100 Million Edition Video Card,$510.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-gaming-le-100me/p/N82E16814127900?Item=9SIAE8D8HS9331
PNY Technologies  Inc.,PNY XLR8 GeForce GTX 580 (Fermi) DirectX 11 VCGGTX580XPB-LC 1536MB 384-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$199.99,$4.99 Shipping,https://www.newegg.com/pny-geforce-gtx-580-vcggtx580xpb-lc/p/N82E16814133399?Item=9SIAGSC8285911
EVGA,EVGA GeForce 8600 GTS DirectX 10 256-P2-N761-TR 256MB 128-Bit GDDR3 PCI Express x16 HDCP Ready SLI Support Video Card,$239.00,Free Shipping,https://www.newegg.com/evga-geforce-8600-gts-256-p2-n761-tr/p/N82E16814130394?Item=9SIAE8D6YP2681
EVGA,EVGA GeForce GTX 1080 Ti DirectX 12 11G-P4-6796-K4 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,$1199.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6796-k4/p/N82E16814487382?Item=9SIAE8D8HT2996
ZOTAC,ZOTAC  ZT-90401-10P  GeForce GTX TITAN X  12GB  384-Bit  GDDR5  PCI Express 3.0  SLI Support Video Card,$1150.00,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-titan-x-zt-90401-10p/p/N82E16814500373?Item=9SIAE8D8353893
MSI,MSI GeForce GT 520 (Fermi) DirectX 11 N520GT-MD2GD3/LP 2GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card,$299.00,$4.95 Shipping,https://www.newegg.com/msi-geforce-gt-520-n520gt-md2gd3-lp/p/N82E16814127609?Item=9SIAE8D7946611
ZOTAC,ZOTAC GeForce GT 430 (Fermi) DirectX 11 ZT-40609-10L 1GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card,$225.00,$12.00 Shipping,https://www.newegg.com/zotac-geforce-gt-430-zt-40609-10l/p/N82E16814500227?Item=9SIADRA5R78046
EVGA,EVGA GeForce 9500 GT DirectX 10 512-P3-N954-TR 512MB 128-Bit DDR2 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$166.00,Free Shipping,https://www.newegg.com/evga-geforce-9500-gt-512-p3-n954-tr/p/N82E16814130378?Item=9SIAE8DB8F1753
EVGA,EVGA 768-P3-1362-TR GeForce GTX 460 (Fermi) Superclocked 768MB 192-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$289.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-460-768-p3-1362-tr/p/N82E16814130563?Item=9SIAE8DB8R0254
PNY Technologies  Inc.,GTX 1650 4GB XLR8 GAMING SINGLE FAN,$267.38,$20.00 Shipping,https://www.newegg.com/pny-geforce-gtx-1650-vcg16504sfppb-o/p/1FT-000P-003F7?Item=9SIA8UCB6F2611
PNY Technologies  Inc.,PNY XLR8 GeForce GTX 1080 Ti DirectX 12 VCGGTX1080T11PB-OC2 11GB 352-Bit GDDR5X PCI Express 3.0 x16 SLI Support Video Card,$1099.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11pb-oc2/p/N82E16814133738?Item=9SIAE8D8EG8220
PNY Technologies  Inc.,PNY GeForce GTX 1080 Ti FE DirectX 12 VCGGTX1080T11PB-FE 11GB 352-Bit GDDR5X PCI Express 3.0 x16 Video Card,$1090.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1080-ti-fe-vcggtx1080t11pb-fe/p/N82E16814133648?Item=9SIAE8D91R2601
EVGA,EVGA GeForce GTX 1070 SC GAMING ACX 3.0 Black Edition| 08G-P4-5173-KR| 8GB GDDR5| LED| DX12 OSD Support (PXOC) Video Graphics Card,$620.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-5173-kr/p/1FT-001K-00165?Item=9SIAE8D8EV4602
ASUS,ASUS Turbo GeForce RTX 2070 SUPER TURBO-RTX2070S-8G-EVO 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,$601.00,Free Shipping,https://www.newegg.com/asus-geforce-rtx-2070-super-turbo-rtx2070s-8g-evo/p/N82E16814126342?Item=9SIA25VB581078
EVGA,EVGA GeForce 8600 GT DirectX 10 01G-P2-N795-TR 1GB 128-Bit GDDR2 PCI Express x16 HDCP Ready SLI Support Video Card,$229.00,Free Shipping,https://www.newegg.com/evga-geforce-8600-gt-01g-p2-n795-tr/p/N82E16814130341?Item=9SIAE8DB6E9002
EVGA,EVGA GeForce GTX 1080 SC GAMING ACX 3.0 8GB| 08G-P4-6183-KR| GDDR5X| LED| DX12 OSD Support (PXOC) Video Graphics Card,$860.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6183-kr/p/1FT-001K-002M0?Item=9SIAE8D8DW6604
None,SPARKLE GeForce GTS 250 DirectX 10 SXS2501024D3L-NM 1GB 256-Bit GDDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,$225.00,$12.00 Shipping,https://www.newegg.com/sparkle-geforce-gts-250-sxs2501024d3l-nm/p/N82E16814187098?Item=9SIADRA97P4473
EVGA,EVGA GeForce 7600GT DirectX 9 256-P2-N553-AX 256MB 128-Bit GDDR3 PCI Express x16 SLI Support Video Card,$199.00,Free Shipping,https://www.newegg.com/evga-geforce-7600gt-256-p2-n553-ax/p/N82E16814130283?Item=9SIAE8DB8F1337
PNY Technologies  Inc.,PNY GeForce 8600 GT DirectX 10 VCG86512GXPB-OC 512MB 128-Bit GDDR3 PCI Express x16 HDCP Ready SLI Support Video Card,$230.00,Free Shipping,https://www.newegg.com/pny-geforce-8600-gt-vcg86512gxpb-oc/p/N82E16814133204?Item=9SIAE8DA5B5875
EVGA,EVGA GeForce GTX 970 4GB SC GAMING| Silent Cooling Video Graphics Card 04G-P4-1972-KR,$449.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-1972-kr/p/1FT-001K-00030?Item=9SIAE8D8810054
BFG Technologies,BFG Tech GeForce 7950GT DirectX 9 BFGR7950256GTOCE 256MB 256-Bit GDDR3 PCI Express x16 HDCP Ready SLI Support Video Card,$239.00,Free Shipping,https://www.newegg.com/bfg-tech-geforce-7950gt-bfgr7950256gtoce/p/N82E16814143090?Item=9SIAE8D7TA0720
EVGA,EVGA GeForce 7300GT DirectX 9 256-P2-N443-LX 256MB 64-Bit GDDR2 PCI Express x16 SLI Support Video Card,$199.00,$4.95 Shipping,https://www.newegg.com/evga-geforce-7300gt-256-p2-n443-lx/p/N82E16814130052?Item=9SIAE8D6KC4847
PNY Technologies  Inc.,PNY GeForce 9800 GT DirectX 10 VCG98GTEE1XPB 1GB 256-Bit DDR3 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$206.00,Free Shipping,https://www.newegg.com/pny-geforce-9800-gt-vcg98gtee1xpb/p/N82E16814133308?Item=9SIAE8DB8F1771
MSI,MSI GeForce 9400 GT DirectX 10 N94GT-MD512 512MB 128-Bit GDDR2 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card,$299.00,$4.95 Shipping,https://www.newegg.com/msi-geforce-9400-gt-n94gt-md512/p/N82E16814127412?Item=9SIAE8D6KP8971
EVGA,EVGA GeForce GTX 1650 XC Black GAMING Video Card| 4GB GDDR5 04G-P4-1151-KR,$239.99,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1151-kr/p/1FT-001K-004V9?Item=9SIA73M9B50167
PNY Technologies  Inc.,PNY GeForce FX 5200 DirectX 9 VCGFX522APB 256MB 128-Bit DDR AGP 8X Video Card,$135.00,$12.00 Shipping,https://www.newegg.com/pny-geforce-fx-5200-vcgfx522apb/p/N82E16814133010?Item=9SIADRA9G35101
PNY Technologies  Inc.,PNY GeForce 6600GT DirectX 9 VCG6600GAPB 128MB 128-Bit GDDR3 AGP 4X/8X Video Card,$185.00,$12.00 Shipping,https://www.newegg.com/pny-geforce-6600gt-vcg6600gapb/p/N82E16814133137?Item=9SIADRA9YW6089
EVGA,EVGA GeForce 210 DirectX 10.1 512-P3-1213-LR 512MB 64-Bit DDR2 PCI Express 2.0 x16 HDCP Ready Video Card,$115.00,$12.00 Shipping,https://www.newegg.com/evga-geforce-210-512-p3-1213-lr/p/N82E16814130541?Item=9SIADRA7Z93459
PNY Technologies  Inc.,PNY GeForce GTX 1660 Ti Graphic Card - 6 GB,$557.26,$20.00 Shipping,https://www.newegg.com/pny-gtx-1660-ti-aa537372/p/N82E16814133793?Item=9SIA8UCAZB2424
ASUS,ASUS GeForce RTX 2060 Overclocked 6G GDDR6 Dual-Fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-RTX2060-O6G-EVO),$329.99,$3.99 Shipping,https://www.newegg.com/asus-geforce-rtx-2060-dual-rtx2060-o6g-evo/p/N82E16814126349?Item=N82E16814126349
ASUS,ASUS TUF Gaming GeForce GTX 1650 SUPER Overclocked 4GB Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1650S-O4G-GAMING),$169.99,$3.99 Shipping,https://www.newegg.com/asus-geforce-gtx-1650-super-tuf-gtx1650s-o4g-gaming/p/N82E16814126358?Item=N82E16814126358
Zogis,ZOGIS GeForce 8800 GT DirectX 10 ZO88GT-E 512MB 256-Bit GDDR3 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,$199.00,$4.95 Shipping,https://www.newegg.com/zogis-geforce-8800-gt-zo88gt-e/p/N82E16814136021?Item=9SIAE8D7E98420
MSI,MSI GeForce 8600 GTS DirectX 10 NX8600GTS-T2D256E HD OC 256MB 128-Bit GDDR3 PCI Express x16 HDCP Ready SLI Support HDCP Video Card,$269.00,Free Shipping,https://www.newegg.com/msi-geforce-8600-gts-nx8600gts-t2d256e-hd-oc/p/N82E16814127283?Item=9SIAE8D7V12884
ASUS,ASUS ROG Strix GeForce GTX 1660 SUPER Advanced 6GB Edition GDDR6 HDMI 2.0 DP 1.4 Gaming Graphics Card (ROG-STRIX-GTX1660S-A6G-GAMING),$249.99,$3.99 Shipping,https://www.newegg.com/asus-geforce-gtx-1660-super-rog-strix-gtx1660s-a6g-gaming/p/N82E16814126362?Item=N82E16814126362
